,birth_date,contact_details_0_type,contact_details_0_value,contact_details_1_type,contact_details_1_value,contact_details_2_type,contact_details_2_value,death_date,email,family_name,gender,given_name,honorific_prefix,id,identifiers_0_identifier,identifiers_0_scheme,identifiers_10_identifier,identifiers_10_scheme,identifiers_11_identifier,identifiers_11_scheme,identifiers_12_identifier,identifiers_12_scheme,identifiers_13_identifier,identifiers_13_scheme,identifiers_14_identifier,identifiers_14_scheme,identifiers_15_identifier,identifiers_15_scheme,identifiers_16_identifier,identifiers_16_scheme,identifiers_17_identifier,identifiers_17_scheme,identifiers_18_identifier,identifiers_18_scheme,identifiers_19_identifier,identifiers_19_scheme,identifiers_1_identifier,identifiers_1_scheme,identifiers_20_identifier,identifiers_20_scheme,identifiers_21_identifier,identifiers_21_scheme,identifiers_2_identifier,identifiers_2_scheme,identifiers_3_identifier,identifiers_3_scheme,identifiers_4_identifier,identifiers_4_scheme,identifiers_5_identifier,identifiers_5_scheme,identifiers_6_identifier,identifiers_6_scheme,identifiers_7_identifier,identifiers_7_scheme,identifiers_8_identifier,identifiers_8_scheme,identifiers_9_identifier,identifiers_9_scheme,image,images_0_url,images_1_url,links_0_note,links_0_url,links_10_note,links_10_url,links_11_note,links_11_url,links_12_note,links_12_url,links_13_note,links_13_url,links_14_note,links_14_url,links_15_note,links_15_url,links_16_note,links_16_url,links_17_note,links_17_url,links_18_note,links_18_url,links_19_note,links_19_url,links_1_note,links_1_url,links_20_note,links_20_url,links_21_note,links_21_url,links_22_note,links_22_url,links_23_note,links_23_url,links_24_note,links_24_url,links_25_note,links_25_url,links_26_note,links_26_url,links_27_note,links_27_url,links_28_note,links_28_url,links_29_note,links_29_url,links_2_note,links_2_url,links_30_note,links_30_url,links_31_note,links_31_url,links_32_note,links_32_url,links_33_note,links_33_url,links_34_note,links_34_url,links_35_note,links_35_url,links_36_note,links_36_url,links_37_note,links_37_url,links_38_note,links_38_url,links_39_note,links_39_url,links_3_note,links_3_url,links_40_note,links_40_url,links_41_note,links_41_url,links_42_note,links_42_url,links_43_note,links_43_url,links_44_note,links_44_url,links_45_note,links_45_url,links_46_note,links_46_url,links_47_note,links_47_url,links_48_note,links_48_url,links_49_note,links_49_url,links_4_note,links_4_url,links_50_note,links_50_url,links_51_note,links_51_url,links_52_note,links_52_url,links_53_note,links_53_url,links_54_note,links_54_url,links_55_note,links_55_url,links_56_note,links_56_url,links_57_note,links_57_url,links_58_note,links_58_url,links_59_note,links_59_url,links_5_note,links_5_url,links_60_note,links_60_url,links_61_note,links_61_url,links_62_note,links_62_url,links_63_note,links_63_url,links_64_note,links_64_url,links_65_note,links_65_url,links_66_note,links_66_url,links_67_note,links_67_url,links_68_note,links_68_url,links_69_note,links_69_url,links_6_note,links_6_url,links_70_note,links_70_url,links_71_note,links_71_url,links_72_note,links_72_url,links_73_note,links_73_url,links_74_note,links_74_url,links_75_note,links_75_url,links_76_note,links_76_url,links_77_note,links_77_url,links_78_note,links_78_url,links_79_note,links_79_url,links_7_note,links_7_url,links_80_note,links_80_url,links_81_note,links_81_url,links_82_note,links_82_url,links_83_note,links_83_url,links_84_note,links_84_url,links_85_note,links_85_url,links_86_note,links_86_url,links_87_note,links_87_url,links_88_note,links_88_url,links_89_note,links_89_url,links_8_note,links_8_url,links_90_note,links_90_url,links_91_note,links_91_url,links_92_note,links_92_url,links_93_note,links_93_url,links_94_note,links_94_url,links_95_note,links_95_url,links_9_note,links_9_url,name,other_names_0_lang,other_names_0_name,other_names_0_note,other_names_100_lang,other_names_100_name,other_names_100_note,other_names_101_lang,other_names_101_name,other_names_101_note,other_names_10_lang,other_names_10_name,other_names_10_note,other_names_11_lang,other_names_11_name,other_names_11_note,other_names_12_lang,other_names_12_name,other_names_12_note,other_names_13_lang,other_names_13_name,other_names_13_note,other_names_14_lang,other_names_14_name,other_names_14_note,other_names_15_lang,other_names_15_name,other_names_15_note,other_names_16_lang,other_names_16_name,other_names_16_note,other_names_17_lang,other_names_17_name,other_names_17_note,other_names_18_lang,other_names_18_name,other_names_18_note,other_names_19_lang,other_names_19_name,other_names_19_note,other_names_1_lang,other_names_1_name,other_names_1_note,other_names_20_lang,other_names_20_name,other_names_20_note,other_names_21_lang,other_names_21_name,other_names_21_note,other_names_22_lang,other_names_22_name,other_names_22_note,other_names_23_lang,other_names_23_name,other_names_23_note,other_names_24_lang,other_names_24_name,other_names_24_note,other_names_25_lang,other_names_25_name,other_names_25_note,other_names_26_lang,other_names_26_name,other_names_26_note,other_names_27_lang,other_names_27_name,other_names_27_note,other_names_28_lang,other_names_28_name,other_names_28_note,other_names_29_lang,other_names_29_name,other_names_29_note,other_names_2_lang,other_names_2_name,other_names_2_note,other_names_30_lang,other_names_30_name,other_names_30_note,other_names_31_lang,other_names_31_name,other_names_31_note,other_names_32_lang,other_names_32_name,other_names_32_note,other_names_33_lang,other_names_33_name,other_names_33_note,other_names_34_lang,other_names_34_name,other_names_34_note,other_names_35_lang,other_names_35_name,other_names_35_note,other_names_36_lang,other_names_36_name,other_names_36_note,other_names_37_lang,other_names_37_name,other_names_37_note,other_names_38_lang,other_names_38_name,other_names_38_note,other_names_39_lang,other_names_39_name,other_names_39_note,other_names_3_lang,other_names_3_name,other_names_3_note,other_names_40_lang,other_names_40_name,other_names_40_note,other_names_41_lang,other_names_41_name,other_names_41_note,other_names_42_lang,other_names_42_name,other_names_42_note,other_names_43_lang,other_names_43_name,other_names_43_note,other_names_44_lang,other_names_44_name,other_names_44_note,other_names_45_lang,other_names_45_name,other_names_45_note,other_names_46_lang,other_names_46_name,other_names_46_note,other_names_47_lang,other_names_47_name,other_names_47_note,other_names_48_lang,other_names_48_name,other_names_48_note,other_names_49_lang,other_names_49_name,other_names_49_note,other_names_4_lang,other_names_4_name,other_names_4_note,other_names_50_lang,other_names_50_name,other_names_50_note,other_names_51_lang,other_names_51_name,other_names_51_note,other_names_52_lang,other_names_52_name,other_names_52_note,other_names_53_lang,other_names_53_name,other_names_53_note,other_names_54_lang,other_names_54_name,other_names_54_note,other_names_55_lang,other_names_55_name,other_names_55_note,other_names_56_lang,other_names_56_name,other_names_56_note,other_names_57_lang,other_names_57_name,other_names_57_note,other_names_58_lang,other_names_58_name,other_names_58_note,other_names_59_lang,other_names_59_name,other_names_59_note,other_names_5_lang,other_names_5_name,other_names_5_note,other_names_60_lang,other_names_60_name,other_names_60_note,other_names_61_lang,other_names_61_name,other_names_61_note,other_names_62_lang,other_names_62_name,other_names_62_note,other_names_63_lang,other_names_63_name,other_names_63_note,other_names_64_lang,other_names_64_name,other_names_64_note,other_names_65_lang,other_names_65_name,other_names_65_note,other_names_66_lang,other_names_66_name,other_names_66_note,other_names_67_lang,other_names_67_name,other_names_67_note,other_names_68_lang,other_names_68_name,other_names_68_note,other_names_69_lang,other_names_69_name,other_names_69_note,other_names_6_lang,other_names_6_name,other_names_6_note,other_names_70_lang,other_names_70_name,other_names_70_note,other_names_71_lang,other_names_71_name,other_names_71_note,other_names_72_lang,other_names_72_name,other_names_72_note,other_names_73_lang,other_names_73_name,other_names_73_note,other_names_74_lang,other_names_74_name,other_names_74_note,other_names_75_lang,other_names_75_name,other_names_75_note,other_names_76_lang,other_names_76_name,other_names_76_note,other_names_77_lang,other_names_77_name,other_names_77_note,other_names_78_lang,other_names_78_name,other_names_78_note,other_names_79_lang,other_names_79_name,other_names_79_note,other_names_7_lang,other_names_7_name,other_names_7_note,other_names_80_lang,other_names_80_name,other_names_80_note,other_names_81_lang,other_names_81_name,other_names_81_note,other_names_82_lang,other_names_82_name,other_names_82_note,other_names_83_lang,other_names_83_name,other_names_83_note,other_names_84_lang,other_names_84_name,other_names_84_note,other_names_85_lang,other_names_85_name,other_names_85_note,other_names_86_lang,other_names_86_name,other_names_86_note,other_names_87_lang,other_names_87_name,other_names_87_note,other_names_88_lang,other_names_88_name,other_names_88_note,other_names_89_lang,other_names_89_name,other_names_89_note,other_names_8_lang,other_names_8_name,other_names_8_note,other_names_90_lang,other_names_90_name,other_names_90_note,other_names_91_lang,other_names_91_name,other_names_91_note,other_names_92_lang,other_names_92_name,other_names_92_note,other_names_93_lang,other_names_93_name,other_names_93_note,other_names_94_lang,other_names_94_name,other_names_94_note,other_names_95_lang,other_names_95_name,other_names_95_note,other_names_96_lang,other_names_96_name,other_names_96_note,other_names_97_lang,other_names_97_name,other_names_97_note,other_names_98_lang,other_names_98_name,other_names_98_note,other_names_99_lang,other_names_99_name,other_names_99_note,other_names_9_lang,other_names_9_name,other_names_9_note,sort_name
0,1937-10-27,,,,,,,,,McArthur,male,Stewart,,8b0e569c-a9f6-436e-9ef0-9ba503894658,10428,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10428,openaustralia,,,,,295637530,viaf,Q7615871,wikidata,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Stewart_McArthur,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Stewart_McArthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stewart McArthur,de,Stewart McArthur,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Stewart McArthur,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Stewart McArthur,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Stewart McArthur,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McArthur, Stewart"
0,1972-03-11,email,Adam.Bandt.MP@aph.gov.au,twitter,adambandt,,,,Adam.Bandt.MP@aph.gov.au,Bandt,male,Adam,,8bc2bea4-3a07-4d6b-8306-4e0312c939cc,M3C,aph,,,,,,,,,,,,,,,,,,,,,10734,everypolitician_legacy,,,,,/m/04crl2d,freebase,10734,openaustralia,Q4678672,wikidata,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/M3C/upload_ref_binary/M3C.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/M3C/upload_ref_binary/M3C.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/AdmbandtJuly2010.jpg,Wikipedia (commons),https://commons.wikipedia.org/wiki/Category:Adam_Bandt,,,,,,,,,,,,,,,,,,,,,Wikipedia (de),https://de.wikipedia.org/wiki/Adam_Bandt,,,,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Adam_Bandt,,,,,,,,,,,,,,,,,,,,,Wikipedia (zh),https://zh.wikipedia.org/wiki/亞當·賓德,,,,,,,,,,,,,,,,,,,,,facebook,https://facebook.com/Adam.Bandt.MP,,,,,,,,,,,,,,,,,,,,,twitter,https://twitter.com/adambandt,,,,,,,,,,,,,,,,,,,,,website,http://adam-bandt.greensmps.org.au/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Bandt,da,Adam Bandt,multilingual,,,,,,,zh,亞當·賓德,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nn,Adam Bandt,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sv,Adam Bandt,multilingual,"Bandt, Adam"
0,1939-09-03,,,,,,,,,Langmore,male,John,,8c6e3968-5b24-4215-af25-02e8be330b97,10378,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,171356888,gnd,,,,,0000 0001 0976 3950,isni,10378,openaustralia,w66c1wz5,snac,119978393,sudoc,57999658,viaf,Q14946875,wikidata,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/John_Langmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Langmore,af,John Langmore,multilingual,,,,,,,en,John Langmore,multilingual,eo,John Langmore,multilingual,es,John Langmore,multilingual,et,John Langmore,multilingual,eu,John Langmore,multilingual,fi,John Langmore,multilingual,fr,John Langmore,multilingual,ga,John Langmore,multilingual,gl,John Langmore,multilingual,gsw,John Langmore,multilingual,an,John Langmore,multilingual,hr,John Langmore,multilingual,hu,John Langmore,multilingual,is,John Langmore,multilingual,it,John Langmore,multilingual,lb,John Langmore,multilingual,lmo,John Langmore,multilingual,lt,John Langmore,multilingual,nb,John Langmore,multilingual,nds,John Langmore,multilingual,nds-nl,John Langmore,multilingual,br,John Langmore,multilingual,nl,John Langmore,multilingual,nn,John Langmore,multilingual,pl,John Langmore,multilingual,pms,John Langmore,multilingual,pt,John Langmore,multilingual,ro,John Langmore,multilingual,sk,John Langmore,multilingual,sl,John Langmore,multilingual,sq,John Langmore,multilingual,sv,John Langmore,multilingual,bs,John Langmore,multilingual,tr,John Langmore,multilingual,vec,John Langmore,multilingual,wa,John Langmore,multilingual,,,,,,,,,,,,,,,,,,,,,,ca,John Langmore,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb,John Langmore,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cs,John Langmore,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cy,John Langmore,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da,John Langmore,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,John Langmore,multilingual,"Langmore, John"
0,1960-06-04,email,Ross.Hart.MP@aph.gov.au,twitter,RossHartMP,,,,Ross.Hart.MP@aph.gov.au,Hart,male,Ross,,8ca521f1-38c9-4327-bfe4-5eb308830abb,263070,aph,,,,,,,,,,,,,,,,,,,,,10859,openaustralia,,,,,Q25352606,wikidata,,,,,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/263070/upload_ref_binary/263070.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/263070/upload_ref_binary/263070.jpg,,Wikipedia (en),https://en.wikipedia.org/wiki/Ross_Hart_(politician),,,,,,,,,,,,,,,,,,,,,facebook,https://facebook.com/RossHartMP,,,,,,,,,,,,,,,,,,,,,twitter,https://twitter.com/RossHartMP,,,,,,,,,,,,,,,,,,,,,website,http://www.RossHartMP.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ross Hart,en,Ross Hart,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Ross Hart,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hart, Ross"
0,1950-05-31,email,warren.entsch.mp@aph.gov.au,,,,,,warren.entsch.mp@aph.gov.au,Entsch,male,Warren,,8cb15deb-5f8e-48d7-aa39-833b10df0109,7K6,aph,,,,,,,,,,,,,,,,,,,,,10203,everypolitician_legacy,,,,,10203,openaustralia,w6hf2gcf,snac,Q7970178,wikidata,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/7K6/upload_ref_binary/7K6.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/7K6/upload_ref_binary/7K6.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Warren_Entsch_MP_2012.jpg,Wikipedia (en),https://en.wikipedia.org/wiki/Warren_Entsch,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Warren_Entsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warren Entsch,de,Warren Entsch,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Warren Entsch,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Warren Entsch,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Warren Entsch,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Warren Entsch,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Warren Entsch,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Entsch, Warren"
0,1932-05-02,,,,,,,2013-04-02,,Wilson,male,Ian,,8cc60b19-baa4-47d2-b6ab-e06a8b50b39e,10702,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10702,openaustralia,,,,,w6nw6z2f,snac,Q5983284,wikidata,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Ian_Wilson_(politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ian Wilson,ar,يان ويلسون,multilingual,,,,,,,nn,Ian Wilson,multilingual,sv,Ian Wilson,multilingual,zh-cn,伊恩·威尔逊,multilingual,zh-hant,伊恩·威爾遜,multilingual,,,,,,,,,,,,,,,,,,,cy,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Ian Wilson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Ian Wilson,multilingual,"Wilson, Ian"
0,1933-10-24,,,,,,,,,Blewett,male,Neal,,8d531f9f-9763-40bb-b195-5d0f1075aa3c,10053,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,456647,fast,,,,,0000 0001 1650 3110,isni,n00028929,lcauth,458700,nlatrove,10053,openaustralia,140719490,sudoc,57842959,viaf,Q6984063,wikidata,,,https://upload.wikimedia.org/wikipedia/commons/3/30/Neal_Blewett.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Neal_Blewett.jpg,,Wikipedia (en),https://en.wikipedia.org/wiki/Neal_Blewett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neal Blewett,de,Neal Blewett,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Neal Blewett,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Neal Blewett,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Neal Blewett,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Neal Blewett,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Neal Blewett,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blewett, Neal"
0,1939-07-20,,,,,,,,,Connolly,male,David,,8e1f6204-4a35-43c1-9274-eb9857c8646f,10140,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,n2004022421,lcauth,,,,,10140,openaustralia,w6km6stv,snac,4319748,viaf,Q5232517,wikidata,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/David_Connolly_(politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Connolly,de,David Connolly,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,David Connolly,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,David Connolly,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,David Connolly,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Connolly, David"
0,1959-04-28,email,Luke.Hartsuyker.MP@aph.gov.au,twitter,Luke_Hartsuyker,,,,Luke.Hartsuyker.MP@aph.gov.au,Hartsuyker,male,Luke,,8e5a9eba-fa55-4bfc-b899-74345d3abd20,00AMM,aph,,,,,,,,,,,,,,,,,,,,,10285,everypolitician_legacy,,,,,10285,openaustralia,Q6702024,wikidata,,,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00AMM/upload_ref_binary/00AMM.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00AMM/upload_ref_binary/00AMM.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Malcolm_Turnbull_at_the_Pentagon_2016_cropped.jpg,Wikipedia (en),https://en.wikipedia.org/wiki/Luke_Hartsuyker,,,,,,,,,,,,,,,,,,,,,twitter,https://twitter.com/Luke_Hartsuyker,,,,,,,,,,,,,,,,,,,,,website,http://www.lukehartsuyker.com.au/,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Luke_Hartsuyker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Hartsuyker,da,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nn,Luke Hartsuyker,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sv,Luke Hartsuyker,multilingual,"Hartsuyker, Luke"
0,1968-03-27,email,scott.buchholz.mp@aph.gov.au,twitter,ScottBuchholzMP,,,,scott.buchholz.mp@aph.gov.au,Buchholz,male,Scott,,8e8d4744-6ff2-4f8b-bb4e-f8500f7c5caa,230531,aph,,,,,,,,,,,,,,,,,,,,,10752,everypolitician_legacy,,,,,/m/0czcsy8,freebase,10752,openaustralia,Q7436060,wikidata,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/230531/upload_ref_binary/230531.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/230531/upload_ref_binary/230531.jpg,,Wikipedia (en),https://en.wikipedia.org/wiki/Scott_Buchholz,,,,,,,,,,,,,,,,,,,,,Wikipedia (zh),https://zh.wikipedia.org/wiki/斯科特·布赫茲,,,,,,,,,,,,,,,,,,,,,facebook,https://facebook.com/ScottBuchholzMP,,,,,,,,,,,,,,,,,,,,,twitter,https://twitter.com/ScottBuchholzMP,,,,,,,,,,,,,,,,,,,,,website,http://www.scottbuchholz.com.au/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Buchholz,de,Scott Buchholz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Scott Buchholz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Scott Buchholz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,Scott Buchholz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Scott Buchholz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zh,斯科特·布赫茲,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchholz, Scott"
